year,GEOID,state,county,borough,tract,median_income,race_total,white_alone,black_alone,asian_alone,pct_white,pct_black,pct_asian,eth_total,hispanic_any,pct_hispanic,pop_total,under5,age65plus,pct_under5,pct_65plus,hh_total,owner_occ,renter_occ,pct_owner,pct_renter
2023,36005003700,36,005,Bronx,003700,-666666666,285,24,117,0,8.421,41.053,0.0,285,201,70.526,285,31,25,10.877,8.772,158,0,158,0.0,100.0
2023,36005003800,36,005,Bronx,003800,42614,1215,34,145,46,2.798,11.934,3.786,1215,1037,85.35,1215,186,199,15.309,16.379,377,169,208,44.828,55.172
2023,36005003900,36,005,Bronx,003900,28508,6346,905,240,113,14.261,3.782,1.781,6346,5770,90.923,6346,103,808,1.623,12.732,2299,92,2207,4.002,95.998
2023,36005004001,36,005,Bronx,004001,76050,1378,142,212,397,10.305,15.385,28.81,1378,711,51.597,1378,21,323,1.524,23.44,507,244,263,48.126,51.874
2023,36005004100,36,005,Bronx,004100,21819,6272,746,2432,68,11.894,38.776,1.084,6272,4039,64.397,6272,448,609,7.143,9.71,2359,120,2239,5.087,94.913
2023,36005004200,36,005,Bronx,004200,52974,7976,1086,3991,18,13.616,50.038,0.226,7976,5533,69.371,7976,814,986,10.206,12.362,2837,338,2499,11.914,88.086
2023,36005004300,36,005,Bronx,004300,29704,5041,636,1682,0,12.617,33.366,0.0,5041,3317,65.8,5041,297,650,5.892,12.894,2099,232,1867,11.053,88.947
2023,36005004400,36,005,Bronx,004400,21016,4323,513,1679,141,11.867,38.839,3.262,4323,2769,64.053,4323,341,632,7.888,14.619,1578,54,1524,3.422,96.578
2023,36005004600,36,005,Bronx,004600,21346,1784,439,567,0,24.608,31.783,0.0,1784,1204,67.489,1784,200,205,11.211,11.491,658,111,547,16.869,83.131
2023,36005004800,36,005,Bronx,004800,45118,4139,434,903,130,10.486,21.817,3.141,4139,3257,78.691,4139,374,390,9.036,9.423,1504,55,1449,3.657,96.343
2023,36005005001,36,005,Bronx,005001,35164,4597,80,1461,67,1.74,31.782,1.457,4597,3111,67.675,4597,408,397,8.875,8.636,1343,153,1190,11.392,88.608
2023,36005005002,36,005,Bronx,005002,36066,6338,119,1598,0,1.878,25.213,0.0,6338,4478,70.653,6338,667,463,10.524,7.305,1888,124,1764,6.568,93.432
2023,36005005100,36,005,Bronx,005100,25468,6795,651,3266,0,9.581,48.065,0.0,6795,4056,59.691,6795,656,1275,9.654,18.764,2621,201,2420,7.669,92.331
2023,36005005200,36,005,Bronx,005200,35147,1787,119,656,0,6.659,36.71,0.0,1787,1245,69.67,1787,78,241,4.365,13.486,788,88,700,11.168,88.832
2023,36005005300,36,005,Bronx,005300,22352,4596,517,2321,0,11.249,50.5,0.0,4596,2124,46.214,4596,178,385,3.873,8.377,1595,0,1595,0.0,100.0
2023,36005005400,36,005,Bronx,005400,58452,5306,92,1674,133,1.734,31.549,2.507,5306,3415,64.361,5306,642,602,12.1,11.346,1702,287,1415,16.863,83.137
2023,36005005600,36,005,Bronx,005600,47628,2531,58,411,107,2.292,16.239,4.228,2531,1797,71.0,2531,84,407,3.319,16.081,1025,133,892,12.976,87.024
2023,36005005902,36,005,Bronx,005902,46902,3044,795,701,62,26.117,23.029,2.037,3044,1506,49.474,3044,211,489,6.932,16.064,1286,385,901,29.938,70.062
2023,36005006000,36,005,Bronx,006000,53371,1220,53,264,0,4.344,21.639,0.0,1220,1033,84.672,1220,42,174,3.443,14.262,385,41,344,10.649,89.351
2023,36005006100,36,005,Bronx,006100,75608,3835,326,3148,30,8.501,82.086,0.782,3835,652,17.001,3835,141,854,3.677,22.269,1940,799,1141,41.186,58.814
2023,36005006200,36,005,Bronx,006200,27243,6206,265,2540,24,4.27,40.928,0.387,6206,4295,69.207,6206,371,1007,5.978,16.226,2489,50,2439,2.009,97.991
2023,36005006301,36,005,Bronx,006301,58118,6244,1551,3042,100,24.84,48.719,1.602,6244,2692,43.113,6244,444,578,7.111,9.257,2584,426,2158,16.486,83.514
2023,36005006302,36,005,Bronx,006302,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2023,36005006400,36,005,Bronx,006400,40778,3847,239,1300,59,6.213,33.793,1.534,3847,2090,54.328,3847,200,484,5.199,12.581,1407,271,1136,19.261,80.739
2023,36005006500,36,005,Bronx,006500,24184,5182,1325,1924,69,25.569,37.129,1.332,5182,3514,67.812,5182,859,433,16.577,8.356,2153,105,2048,4.877,95.123
2023,36005006700,36,005,Bronx,006700,-666666666,5892,119,1847,0,2.02,31.348,0.0,5892,4846,82.247,5892,289,1038,4.905,17.617,2595,123,2472,4.74,95.26
2023,36005006800,36,005,Bronx,006800,33996,2621,310,388,334,11.828,14.804,12.743,2621,1704,65.013,2621,279,534,10.645,20.374,917,183,734,19.956,80.044
2023,36005006900,36,005,Bronx,006900,32199,6524,635,2452,38,9.733,37.584,0.582,6524,4257,65.251,6524,400,837,6.131,12.83,2804,161,2643,5.742,94.258
2023,36005007000,36,005,Bronx,007000,43672,4201,459,990,385,10.926,23.566,9.164,4201,2219,52.821,4201,296,663,7.046,15.782,1373,352,1021,25.637,74.363
2023,36005007100,36,005,Bronx,007100,34853,2562,319,837,79,12.451,32.67,3.084,2562,1691,66.003,2562,114,381,4.45,14.871,1386,460,926,33.189,66.811
2023,36005007200,36,005,Bronx,007200,64464,5371,476,815,2553,8.862,15.174,47.533,5371,1811,33.718,5371,320,774,5.958,14.411,1623,588,1035,36.229,63.771
2023,36005007300,36,005,Bronx,007300,31442,4555,419,2102,72,9.199,46.147,1.581,4555,2407,52.843,4555,303,420,6.652,9.221,1552,73,1479,4.704,95.296
2023,36005007400,36,005,Bronx,007400,52641,3281,285,1540,0,8.686,46.937,0.0,3281,2013,61.353,3281,102,735,3.109,22.402,1380,487,893,35.29,64.71
2023,36005007500,36,005,Bronx,007500,35892,6543,1161,2164,61,17.744,33.074,0.932,6543,4210,64.344,6543,713,792,10.897,12.105,2449,393,2056,16.047,83.953
2023,36005007600,36,005,Bronx,007600,53650,5317,271,1418,568,5.097,26.669,10.683,5317,3228,60.711,5317,348,720,6.545,13.541,1825,415,1410,22.74,77.26
2023,36005007700,36,005,Bronx,007700,44447,1996,315,521,0,15.782,26.102,0.0,1996,1653,82.816,1996,98,202,4.91,10.12,591,127,464,21.489,78.511
2023,36005007800,36,005,Bronx,007800,58513,5858,878,1317,266,14.988,22.482,4.541,5858,3297,56.282,5858,492,461,8.399,7.87,1981,448,1533,22.615,77.385
2023,36005007900,36,005,Bronx,007900,36514,6987,164,2120,0,2.347,30.342,0.0,6987,5198,74.395,6987,234,829,3.349,11.865,2290,0,2290,0.0,100.0
2023,36005008300,36,005,Bronx,008300,53560,6588,379,1303,22,5.753,19.778,0.334,6588,5642,85.641,6588,252,663,3.825,10.064,2239,441,1798,19.696,80.304
2023,36005008400,36,005,Bronx,008400,57083,2716,400,1086,275,14.728,39.985,10.125,2716,1627,59.904,2716,83,557,3.056,20.508,1008,700,308,69.444,30.556
2023,36005008500,36,005,Bronx,008500,43531,5665,723,1550,140,12.763,27.361,2.471,5665,3871,68.332,5665,255,579,4.501,10.221,2110,400,1710,18.957,81.043
2023,36005008600,36,005,Bronx,008600,24023,4117,633,1769,185,15.375,42.968,4.494,4117,2071,50.304,4117,258,805,6.267,19.553,1539,221,1318,14.36,85.64
2023,36005008700,36,005,Bronx,008700,40708,6299,445,1600,0,7.065,25.401,0.0,6299,4849,76.98,6299,620,871,9.843,13.828,2109,100,2009,4.742,95.258
2023,36005008900,36,005,Bronx,008900,36625,2993,347,469,0,11.594,15.67,0.0,2993,2383,79.619,2993,115,747,3.842,24.958,1327,114,1213,8.591,91.409
2023,36005009000,36,005,Bronx,009000,33275,3593,594,1334,71,16.532,37.128,1.976,3593,2497,69.496,3593,254,674,7.069,18.759,1221,223,998,18.264,81.736
2023,36005009200,36,005,Bronx,009200,56913,5675,790,566,1470,13.921,9.974,25.903,5675,3305,58.238,5675,368,741,6.485,13.057,1871,521,1350,27.846,72.154
2023,36005009301,36,005,Bronx,009301,54241,5615,430,1621,0,7.658,28.869,0.0,5615,4027,71.719,5615,498,435,8.869,7.747,1918,173,1745,9.02,90.98
2023,36005009302,36,005,Bronx,009302,-666666666,405,92,202,18,22.716,49.877,4.444,405,102,25.185,405,0,52,0.0,12.84,0,0,0,,
2023,36005009600,36,005,Bronx,009600,53523,2352,349,311,429,14.838,13.223,18.24,2352,1355,57.611,2352,71,525,3.019,22.321,835,213,622,25.509,74.491
2023,36005009800,36,005,Bronx,009800,67500,4647,1040,1239,247,22.38,26.662,5.315,4647,2762,59.436,4647,171,1263,3.68,27.179,1680,740,940,44.048,55.952
2023,36005011000,36,005,Bronx,011000,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2023,36005011502,36,005,Bronx,011502,30172,3850,211,1387,28,5.481,36.026,0.727,3850,2739,71.143,3850,115,490,2.987,12.727,1507,128,1379,8.494,91.506
2023,36005011701,36,005,Bronx,011701,35298,1318,8,229,0,0.607,17.375,0.0,1318,1126,85.432,1318,126,127,9.56,9.636,492,29,463,5.894,94.106
2023,36005011702,36,005,Bronx,011702,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2023,36005011800,36,005,Bronx,011800,100500,5538,3882,253,114,70.098,4.568,2.059,5538,2120,38.281,5538,231,723,4.171,13.055,1566,928,638,59.259,40.741
2023,36005011900,36,005,Bronx,011900,36250,5889,302,2370,0,5.128,40.245,0.0,5889,3348,56.852,5889,503,706,8.541,11.988,1874,86,1788,4.589,95.411
2023,36005012101,36,005,Bronx,012101,51205,3413,244,1096,19,7.149,32.113,0.557,3413,2338,68.503,3413,257,394,7.53,11.544,1055,151,904,14.313,85.687
2023,36005012102,36,005,Bronx,012102,43032,1495,76,809,0,5.084,54.114,0.0,1495,908,60.736,1495,127,269,8.495,17.993,548,14,534,2.555,97.445
2023,36005012300,36,005,Bronx,012300,36154,4092,179,2229,50,4.374,54.472,1.222,4092,1867,45.626,4092,194,368,4.741,8.993,1710,229,1481,13.392,86.608
2023,36005012500,36,005,Bronx,012500,58333,4146,359,721,0,8.659,17.39,0.0,4146,3278,79.064,4146,449,224,10.83,5.403,1418,333,1085,23.484,76.516
2023,36005012701,36,005,Bronx,012701,49784,2385,214,624,0,8.973,26.164,0.0,2385,1819,76.268,2385,259,165,10.86,6.918,775,231,544,29.806,70.194
2023,36005012901,36,005,Bronx,012901,35521,5261,530,1310,0,10.074,24.9,0.0,5261,3784,71.925,5261,593,434,11.272,8.249,1653,38,1615,2.299,97.701
2023,36005013000,36,005,Bronx,013000,65357,1329,649,9,18,48.834,0.677,1.354,1329,956,71.934,1329,31,226,2.333,17.005,444,235,209,52.928,47.072
2023,36005013100,36,005,Bronx,013100,18408,5210,619,2197,0,11.881,42.169,0.0,5210,3348,64.261,5210,188,692,3.608,13.282,2240,228,2012,10.179,89.821
2023,36005013200,36,005,Bronx,013200,108582,7126,2236,1173,687,31.378,16.461,9.641,7126,3756,52.708,7126,292,1301,4.098,18.257,2609,1765,844,67.65,32.35
2023,36005013300,36,005,Bronx,013300,31762,5838,425,2138,425,7.28,36.622,7.28,5838,3167,54.248,5838,599,612,10.26,10.483,2191,142,2049,6.481,93.519
2023,36005013500,36,005,Bronx,013500,30865,3295,580,1907,58,17.602,57.876,1.76,3295,1427,43.308,3295,352,548,10.683,16.631,1485,67,1418,4.512,95.488
2023,36005013800,36,005,Bronx,013800,90032,2957,1653,432,318,55.901,14.609,10.754,2957,1186,40.108,2957,336,528,11.363,17.856,1250,872,378,69.76,30.24
2023,36005014100,36,005,Bronx,014100,35238,6864,236,3189,25,3.438,46.46,0.364,6864,3133,45.644,6864,338,557,4.924,8.115,2957,175,2782,5.918,94.082
2023,36005014300,36,005,Bronx,014300,16734,1685,77,704,116,4.57,41.78,6.884,1685,904,53.65,1685,131,136,7.774,8.071,697,0,697,0.0,100.0
2023,36005014400,36,005,Bronx,014400,32197,6465,607,2348,55,9.389,36.319,0.851,6465,4254,65.8,6465,606,1046,9.374,16.179,2318,303,2015,13.072,86.928
2023,36005014500,36,005,Bronx,014500,28022,6560,386,4399,0,5.884,67.058,0.0,6560,2160,32.927,6560,274,906,4.177,13.811,2381,31,2350,1.302,98.698
2023,36005014701,36,005,Bronx,014701,23500,5151,302,3154,30,5.863,61.231,0.582,5151,1724,33.469,5151,338,832,6.562,16.152,2052,36,2016,1.754,98.246
2023,36005014702,36,005,Bronx,014702,21533,4985,519,2303,0,10.411,46.199,0.0,4985,3216,64.514,4985,501,880,10.05,17.653,1881,37,1844,1.967,98.033
2023,36005014900,36,005,Bronx,014900,35213,4755,578,1896,0,12.156,39.874,0.0,4755,2599,54.658,4755,300,492,6.309,10.347,1535,288,1247,18.762,81.238
2023,36005015100,36,005,Bronx,015100,30558,5414,467,3072,0,8.626,56.742,0.0,5414,2701,49.889,5414,331,633,6.114,11.692,2146,362,1784,16.869,83.131
2023,36005015200,36,005,Bronx,015200,84265,2601,1099,326,36,42.253,12.534,1.384,2601,1367,52.557,2601,121,369,4.652,14.187,976,532,444,54.508,45.492
2023,36005015300,36,005,Bronx,015300,34704,3502,337,1618,0,9.623,46.202,0.0,3502,2301,65.705,3502,164,448,4.683,12.793,1749,176,1573,10.063,89.937
2023,36005015500,36,005,Bronx,015500,42118,3154,135,1096,31,4.28,34.75,0.983,3154,2170,68.802,3154,302,387,9.575,12.27,1085,55,1030,5.069,94.931
2023,36005015700,36,005,Bronx,015700,45731,5959,411,3011,23,6.897,50.529,0.386,5959,2900,48.666,5959,445,654,7.468,10.975,2267,213,2054,9.396,90.604
2023,36005015800,36,005,Bronx,015800,81000,1625,805,103,99,49.538,6.338,6.092,1625,790,48.615,1625,81,247,4.985,15.2,534,232,302,43.446,56.554
2023,36005015900,36,005,Bronx,015900,24654,2153,68,642,83,3.158,29.819,3.855,2153,1842,85.555,2153,141,372,6.549,17.278,929,98,831,10.549,89.451
2023,36005016000,36,005,Bronx,016000,97445,4063,2621,180,330,64.509,4.43,8.122,4063,1249,30.741,4063,80,740,1.969,18.213,1543,1001,542,64.874,35.126
2023,36005016100,36,005,Bronx,016100,23466,4789,793,1686,0,16.559,35.206,0.0,4789,3111,64.961,4789,176,903,3.675,18.856,2127,53,2074,2.492,97.508
2023,36005016200,36,005,Bronx,016200,102361,1802,652,132,171,36.182,7.325,9.489,1802,876,48.613,1802,127,355,7.048,19.7,497,290,207,58.35,41.65
2023,36005016300,36,005,Bronx,016300,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2023,36005016400,36,005,Bronx,016400,95781,1107,491,55,342,44.354,4.968,30.894,1107,285,25.745,1107,101,274,9.124,24.752,391,264,127,67.519,32.481
2023,36005016500,36,005,Bronx,016500,59000,1233,50,803,0,4.055,65.126,0.0,1233,450,36.496,1233,115,72,9.327,5.839,360,0,360,0.0,100.0
2023,36005016600,36,005,Bronx,016600,107344,2387,599,390,130,25.094,16.339,5.446,2387,1300,54.462,2387,161,222,6.745,9.3,833,368,465,44.178,55.822
2023,36005016700,36,005,Bronx,016700,36181,3203,153,1546,0,4.777,48.267,0.0,3203,1757,54.855,3203,180,222,5.62,6.931,1123,37,1086,3.295,96.705
2023,36005016900,36,005,Bronx,016900,47610,1759,100,820,0,5.685,46.617,0.0,1759,859,48.835,1759,63,162,3.582,9.21,605,50,555,8.264,91.736
2023,36005017100,36,005,Bronx,017100,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2023,36005017300,36,005,Bronx,017300,-666666666,5257,977,2335,49,18.585,44.417,0.932,5257,2430,46.224,5257,329,1183,6.258,22.503,2226,155,2071,6.963,93.037
2023,36005017500,36,005,Bronx,017500,-666666666,6444,566,4259,0,8.783,66.092,0.0,6444,2313,35.894,6444,491,863,7.619,13.392,3035,0,3035,0.0,100.0
2023,36005017701,36,005,Bronx,017701,46070,4566,295,2407,99,6.461,52.716,2.168,4566,2334,51.117,4566,333,604,7.293,13.228,1397,62,1335,4.438,95.562
2023,36005017702,36,005,Bronx,017702,38897,5236,775,2961,166,14.801,56.551,3.17,5236,2094,39.992,5236,483,525,9.225,10.027,1681,322,1359,19.155,80.845
2023,36005017901,36,005,Bronx,017901,45292,4993,394,1591,220,7.891,31.865,4.406,4993,3457,69.237,4993,388,410,7.771,8.211,1689,182,1507,10.776,89.224
2023,36005017902,36,005,Bronx,017902,46230,3571,179,1660,0,5.013,46.486,0.0,3571,2146,60.095,3571,387,189,10.837,5.293,1305,0,1305,0.0,100.0
2023,36005018101,36,005,Bronx,018101,55400,3345,86,1408,2,2.571,42.093,0.06,3345,1991,59.522,3345,156,277,4.664,8.281,1048,101,947,9.637,90.363
2023,36005018102,36,005,Bronx,018102,36334,4903,179,2105,6,3.651,42.933,0.122,4903,2747,56.027,4903,209,1158,4.263,23.618,2161,61,2100,2.823,97.177
2023,36005018301,36,005,Bronx,018301,54226,4427,1015,1489,122,22.927,33.635,2.756,4427,2058,46.487,4427,304,991,6.867,22.385,2017,538,1479,26.673,73.327
2023,36005018302,36,005,Bronx,018302,65196,3301,37,1437,1,1.121,43.532,0.03,3301,1953,59.164,3301,166,195,5.029,5.907,1467,110,1357,7.498,92.502
2023,36005018400,36,005,Bronx,018400,101705,3994,1806,248,703,45.218,6.209,17.601,3994,1530,38.307,3994,374,449,9.364,11.242,1376,500,876,36.337,63.663
2023,36005018501,36,005,Bronx,018501,-666666666,3154,237,1625,0,7.514,51.522,0.0,3154,1635,51.839,3154,202,422,6.405,13.38,1381,0,1381,0.0,100.0
2023,36005018502,36,005,Bronx,018502,32656,6658,1022,2327,0,15.35,34.95,0.0,6658,3944,59.237,6658,800,438,12.016,6.579,2156,69,2087,3.2,96.8
2023,36005018900,36,005,Bronx,018900,48054,8375,933,3549,50,11.14,42.376,0.597,8375,5285,63.104,8375,702,500,8.382,5.97,2925,156,2769,5.333,94.667
2023,36005019300,36,005,Bronx,019300,41268,5751,1034,3124,0,17.979,54.321,0.0,5751,2765,48.079,5751,202,701,3.512,12.189,2418,60,2358,2.481,97.519
2023,36005019400,36,005,Bronx,019400,87188,1966,492,452,158,25.025,22.991,8.037,1966,1131,57.528,1966,102,309,5.188,15.717,686,380,306,55.394,44.606
2023,36005019500,36,005,Bronx,019500,37374,7286,660,3367,56,9.058,46.212,0.769,7286,3580,49.135,7286,596,796,8.18,10.925,2672,73,2599,2.732,97.268
2023,36005019700,36,005,Bronx,019700,24383,7478,1289,1417,229,17.237,18.949,3.062,7478,5931,79.313,7478,435,469,5.817,6.272,2462,0,2462,0.0,100.0
2023,36005019900,36,005,Bronx,019900,31228,7300,550,3007,0,7.534,41.192,0.0,7300,4569,62.589,7300,542,732,7.425,10.027,3162,224,2938,7.084,92.916
2023,36005020000,36,005,Bronx,020000,47161,4925,602,499,1471,12.223,10.132,29.868,4925,2715,55.127,4925,310,459,6.294,9.32,1467,337,1130,22.972,77.028
2023,36005020100,36,005,Bronx,020100,36218,3950,385,1201,18,9.747,30.405,0.456,3950,2714,68.709,3950,312,520,7.899,13.165,1439,0,1439,0.0,100.0
2023,36005020200,36,005,Bronx,020200,52061,2597,257,270,386,9.896,10.397,14.863,2597,1852,71.313,2597,207,522,7.971,20.1,1000,174,826,17.4,82.6
2023,36005020400,36,005,Bronx,020400,60504,2966,555,316,403,18.712,10.654,13.587,2966,2012,67.835,2966,353,262,11.902,8.833,987,217,770,21.986,78.014
2023,36005020501,36,005,Bronx,020501,20821,7319,1540,2020,35,21.041,27.599,0.478,7319,5430,74.19,7319,597,966,8.157,13.199,2652,161,2491,6.071,93.929
2023,36005020502,36,005,Bronx,020502,41125,2401,257,1028,24,10.704,42.815,1.0,2401,1644,68.471,2401,37,370,1.541,15.41,1016,158,858,15.551,84.449
2023,36005020601,36,005,Bronx,020601,59138,2547,208,220,913,8.166,8.638,35.846,2547,1103,43.306,2547,77,354,3.023,13.899,1028,261,767,25.389,74.611
2023,36005020900,36,005,Bronx,020900,39795,5225,684,2183,29,13.091,41.78,0.555,5225,3107,59.464,5225,331,386,6.335,7.388,1989,45,1944,2.262,97.738
2023,36005021001,36,005,Bronx,021001,46223,7519,416,4356,868,5.533,57.933,11.544,7519,2647,35.204,7519,636,1168,8.459,15.534,3570,963,2607,26.975,73.025
2023,36005021002,36,005,Bronx,021002,70500,7453,599,3080,1568,8.037,41.326,21.039,7453,2336,31.343,7453,455,1069,6.105,14.343,3046,585,2461,19.206,80.794
2023,36005021100,36,005,Bronx,021100,50204,6291,775,2074,73,12.319,32.968,1.16,6291,4176,66.381,6291,263,920,4.181,14.624,2057,175,1882,8.508,91.492
2023,36005021200,36,005,Bronx,021200,69088,5227,442,1892,1701,8.456,36.197,32.543,5227,1711,32.734,5227,550,860,10.522,16.453,2356,508,1848,21.562,78.438
2023,36005021301,36,005,Bronx,021301,47959,1244,77,449,0,6.19,36.093,0.0,1244,902,72.508,1244,117,88,9.405,7.074,450,131,319,29.111,70.889
2023,36005021302,36,005,Bronx,021302,30473,5604,349,2509,54,6.228,44.772,0.964,5604,3275,58.44,5604,340,1497,6.067,26.713,2361,28,2333,1.186,98.814
2023,36005021501,36,005,Bronx,021501,43750,4612,907,924,67,19.666,20.035,1.453,4612,3777,81.895,4612,476,308,10.321,6.678,1314,55,1259,4.186,95.814
2023,36005021502,36,005,Bronx,021502,-666666666,6953,681,2191,1,9.794,31.512,0.014,6953,5268,75.766,6953,377,387,5.422,5.566,2228,186,2042,8.348,91.652
2023,36005021601,36,005,Bronx,021601,54565,4865,931,882,455,19.137,18.129,9.353,4865,3229,66.372,4865,357,447,7.338,9.188,1564,257,1307,16.432,83.568
2023,36005021602,36,005,Bronx,021602,59408,6344,310,1985,1990,4.887,31.289,31.368,6344,1717,27.065,6344,409,862,6.447,13.588,2389,590,1799,24.697,75.303
2023,36005021700,36,005,Bronx,021700,41416,5100,220,1683,183,4.314,33.0,3.588,5100,2891,56.686,5100,337,481,6.608,9.431,1839,34,1805,1.849,98.151
2023,36005021800,36,005,Bronx,021800,58807,6041,363,1006,276,6.009,16.653,4.569,6041,4533,75.037,6041,283,622,4.685,10.296,2294,510,1784,22.232,77.768
2023,36005021900,36,005,Bronx,021900,48623,1022,71,275,26,6.947,26.908,2.544,1022,715,69.961,1022,58,170,5.675,16.634,419,0,419,0.0,100.0
2023,36005022000,36,005,Bronx,022000,23468,1901,193,535,93,10.153,28.143,4.892,1901,1285,67.596,1901,233,183,12.257,9.627,634,69,565,10.883,89.117
2023,36005022101,36,005,Bronx,022101,58186,3743,423,939,86,11.301,25.087,2.298,3743,2507,66.978,3743,286,358,7.641,9.565,1301,0,1301,0.0,100.0
2023,36005022102,36,005,Bronx,022102,37022,5896,644,893,0,10.923,15.146,0.0,5896,4749,80.546,5896,337,572,5.716,9.701,1641,0,1641,0.0,100.0
2023,36005022200,36,005,Bronx,022200,56029,3303,180,226,1174,5.45,6.842,35.543,3303,1774,53.709,3303,206,296,6.237,8.962,1110,176,934,15.856,84.144
2023,36005022300,36,005,Bronx,022300,45007,5207,978,947,52,18.782,18.187,0.999,5207,4238,81.39,5207,641,378,12.31,7.259,2154,0,2154,0.0,100.0
2023,36005022401,36,005,Bronx,022401,67824,2528,462,599,244,18.275,23.695,9.652,2528,1411,55.815,2528,131,427,5.182,16.891,967,180,787,18.614,81.386
2023,36005022403,36,005,Bronx,022403,91225,2788,354,729,97,12.697,26.148,3.479,2788,1684,60.402,2788,303,192,10.868,6.887,1106,191,915,17.269,82.731
2023,36005022404,36,005,Bronx,022404,59482,4466,839,1171,244,18.786,26.22,5.464,4466,2426,54.322,4466,120,665,2.687,14.89,1933,432,1501,22.349,77.651
2023,36005022500,36,005,Bronx,022500,53191,9408,1035,2483,73,11.001,26.392,0.776,9408,6850,72.81,9408,670,556,7.122,5.91,2336,147,2189,6.293,93.707
2023,36005022701,36,005,Bronx,022701,37134,4995,108,2714,48,2.162,54.334,0.961,4995,2091,41.862,4995,334,331,6.687,6.627,2045,29,2016,1.418,98.582
2023,36005022702,36,005,Bronx,022702,27446,1277,30,416,22,2.349,32.576,1.723,1277,824,64.526,1277,66,227,5.168,17.776,548,34,514,6.204,93.796
2023,36005022703,36,005,Bronx,022703,66146,1728,554,552,44,32.06,31.944,2.546,1728,1138,65.856,1728,140,226,8.102,13.079,708,0,708,0.0,100.0
