year,GEOID,state,county,borough,tract,median_income,race_total,white_alone,black_alone,asian_alone,pct_white,pct_black,pct_asian,eth_total,hispanic_any,pct_hispanic,pop_total,under5,age65plus,pct_under5,pct_65plus,hh_total,owner_occ,renter_occ,pct_owner,pct_renter
2021,36005007700,36,005,Bronx,007700,48333,2165,523,692,30,24.157,31.963,1.386,2165,1816,83.88,2165,150,149,6.928,6.882,570,166,404,29.123,70.877
2021,36005007800,36,005,Bronx,007800,54615,6301,1059,2182,653,16.807,34.629,10.363,6301,3017,47.881,6301,380,626,6.031,9.935,1952,453,1499,23.207,76.793
2021,36005007900,36,005,Bronx,007900,22534,7157,695,2900,0,9.711,40.52,0.0,7157,5392,75.339,7157,441,598,6.162,8.355,2328,13,2315,0.558,99.442
2021,36005008300,36,005,Bronx,008300,42386,6121,808,2072,20,13.2,33.851,0.327,6121,4726,77.21,6121,370,602,6.045,9.835,2270,398,1872,17.533,82.467
2021,36005008400,36,005,Bronx,008400,66373,3290,743,1393,167,22.584,42.34,5.076,3290,1864,56.657,3290,201,506,6.109,15.38,996,772,224,77.51,22.49
2021,36005008500,36,005,Bronx,008500,33065,5706,757,1562,130,13.267,27.375,2.278,5706,4086,71.609,5706,429,457,7.518,8.009,2142,359,1783,16.76,83.24
2021,36005008600,36,005,Bronx,008600,25608,4134,1320,1622,0,31.93,39.236,0.0,4134,2308,55.83,4134,277,690,6.701,16.691,1585,318,1267,20.063,79.937
2021,36005008700,36,005,Bronx,008700,30357,6328,663,1531,39,10.477,24.194,0.616,6328,5049,79.788,6328,409,629,6.463,9.94,2038,63,1975,3.091,96.909
2021,36005008900,36,005,Bronx,008900,29599,3197,366,481,0,11.448,15.045,0.0,3197,2707,84.673,3197,99,582,3.097,18.205,1227,56,1171,4.564,95.436
2021,36005009000,36,005,Bronx,009000,30953,3693,986,1138,123,26.699,30.815,3.331,3693,2440,66.071,3693,286,496,7.744,13.431,1244,261,983,20.981,79.019
2021,36005009200,36,005,Bronx,009200,54924,6122,962,860,1285,15.714,14.048,20.99,6122,3592,58.674,6122,560,664,9.147,10.846,1841,510,1331,27.702,72.298
2021,36005009301,36,005,Bronx,009301,39606,4928,809,1662,0,16.416,33.726,0.0,4928,3558,72.2,4928,482,330,9.781,6.696,1773,169,1604,9.532,90.468
2021,36005009302,36,005,Bronx,009302,-666666666,566,106,235,18,18.728,41.519,3.18,566,237,41.873,566,0,10,0.0,1.767,0,0,0,,
2021,36005009600,36,005,Bronx,009600,49638,2762,558,552,504,20.203,19.986,18.248,2762,1398,50.615,2762,144,598,5.214,21.651,861,277,584,32.172,67.828
2021,36005009800,36,005,Bronx,009800,73622,4818,1977,919,246,41.034,19.074,5.106,4818,3149,65.359,4818,174,1110,3.611,23.039,1607,717,890,44.617,55.383
2021,36005011000,36,005,Bronx,011000,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2021,36005011502,36,005,Bronx,011502,23791,4210,380,1661,22,9.026,39.454,0.523,4210,2768,65.748,4210,277,514,6.58,12.209,1377,138,1239,10.022,89.978
2021,36005011701,36,005,Bronx,011701,37781,1608,10,541,0,0.622,33.644,0.0,1608,1149,71.455,1608,181,114,11.256,7.09,499,21,478,4.208,95.792
2021,36005011702,36,005,Bronx,011702,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2021,36005011800,36,005,Bronx,011800,101875,6041,4461,433,86,73.845,7.168,1.424,6041,2221,36.765,6041,372,665,6.158,11.008,1594,995,599,62.422,37.578
2021,36005011900,36,005,Bronx,011900,32007,6193,635,1885,0,10.254,30.438,0.0,6193,4108,66.333,6193,491,540,7.928,8.72,1942,96,1846,4.943,95.057
2021,36005012101,36,005,Bronx,012101,48152,3267,260,1132,12,7.958,34.65,0.367,3267,2131,65.228,3267,219,315,6.703,9.642,994,219,775,22.032,77.968
2021,36005012102,36,005,Bronx,012102,27281,1463,131,504,0,8.954,34.45,0.0,1463,1092,74.641,1463,81,239,5.537,16.336,580,6,574,1.034,98.966
2021,36005012300,36,005,Bronx,012300,39258,4582,371,2373,25,8.097,51.79,0.546,4582,2536,55.347,4582,396,366,8.643,7.988,1610,137,1473,8.509,91.491
2021,36005012500,36,005,Bronx,012500,45966,4014,372,1005,0,9.268,25.037,0.0,4014,2990,74.489,4014,281,276,7.0,6.876,1312,350,962,26.677,73.323
2021,36005012701,36,005,Bronx,012701,34960,2207,358,504,7,16.221,22.836,0.317,2207,1735,78.614,2207,213,297,9.651,13.457,756,147,609,19.444,80.556
2021,36005012901,36,005,Bronx,012901,34329,4961,885,1661,6,17.839,33.481,0.121,4961,3322,66.962,4961,490,515,9.877,10.381,1649,69,1580,4.184,95.816
2021,36005013000,36,005,Bronx,013000,55333,1297,672,117,15,51.812,9.021,1.157,1297,839,64.688,1297,77,232,5.937,17.887,456,259,197,56.798,43.202
2021,36005013100,36,005,Bronx,013100,25227,5252,1262,2201,0,24.029,41.908,0.0,5252,3420,65.118,5252,212,590,4.037,11.234,2080,249,1831,11.971,88.029
2021,36005013200,36,005,Bronx,013200,122179,7288,2853,1965,435,39.147,26.962,5.969,7288,3743,51.358,7288,491,952,6.737,13.063,2600,1743,857,67.038,32.962
2021,36005013300,36,005,Bronx,013300,32326,6236,763,1963,234,12.235,31.479,3.752,6236,4192,67.223,6236,217,605,3.48,9.702,2257,209,2048,9.26,90.74
2021,36005013500,36,005,Bronx,013500,17385,3492,454,1996,25,13.001,57.159,0.716,3492,1699,48.654,3492,278,329,7.961,9.422,1469,76,1393,5.174,94.826
2021,36005013800,36,005,Bronx,013800,81164,3077,1623,449,338,52.746,14.592,10.985,3077,1296,42.119,3077,259,588,8.417,19.11,1165,770,395,66.094,33.906
2021,36005014100,36,005,Bronx,014100,33064,6384,622,2722,10,9.743,42.638,0.157,6384,3668,57.456,6384,405,532,6.344,8.333,2599,196,2403,7.541,92.459
2021,36005014300,36,005,Bronx,014300,16196,1579,73,853,113,4.623,54.022,7.156,1579,913,57.821,1579,87,123,5.51,7.79,675,0,675,0.0,100.0
2021,36005014400,36,005,Bronx,014400,18906,5781,1023,2097,728,17.696,36.274,12.593,5781,4011,69.382,5781,519,1003,8.978,17.35,2422,357,2065,14.74,85.26
2021,36005014500,36,005,Bronx,014500,32074,7002,614,4868,0,8.769,69.523,0.0,7002,2883,41.174,7002,699,639,9.983,9.126,2418,26,2392,1.075,98.925
2021,36005014701,36,005,Bronx,014701,24279,5864,674,3879,31,11.494,66.149,0.529,5864,1937,33.032,5864,392,465,6.685,7.93,2026,2,2024,0.099,99.901
2021,36005014702,36,005,Bronx,014702,18033,5157,458,2513,0,8.881,48.73,0.0,5157,3297,63.933,5157,352,759,6.826,14.718,1933,5,1928,0.259,99.741
2021,36005014900,36,005,Bronx,014900,24375,4708,576,1877,0,12.234,39.868,0.0,4708,2810,59.686,4708,449,414,9.537,8.794,1442,191,1251,13.245,86.755
2021,36005015100,36,005,Bronx,015100,27135,5311,633,3153,0,11.919,59.367,0.0,5311,2271,42.76,5311,346,558,6.515,10.506,2124,332,1792,15.631,84.369
2021,36005015200,36,005,Bronx,015200,78425,2565,1378,250,51,53.723,9.747,1.988,2565,1298,50.604,2565,169,370,6.589,14.425,953,502,451,52.676,47.324
2021,36005015300,36,005,Bronx,015300,32060,4226,270,2341,90,6.389,55.395,2.13,4226,2286,54.094,4226,394,364,9.323,8.613,1741,196,1545,11.258,88.742
2021,36005015500,36,005,Bronx,015500,35559,3089,237,1169,53,7.672,37.844,1.716,3089,2060,66.688,3089,337,323,10.91,10.456,1089,89,1000,8.173,91.827
2021,36005015700,36,005,Bronx,015700,37600,5155,513,2259,0,9.952,43.822,0.0,5155,3000,58.196,5155,335,637,6.499,12.357,1906,148,1758,7.765,92.235
2021,36005015800,36,005,Bronx,015800,59375,1423,741,78,100,52.073,5.481,7.027,1423,680,47.786,1423,94,259,6.606,18.201,476,226,250,47.479,52.521
2021,36005015900,36,005,Bronx,015900,28611,2164,152,305,73,7.024,14.094,3.373,2164,1943,89.787,2164,27,441,1.248,20.379,816,130,686,15.931,84.069
2021,36005016000,36,005,Bronx,016000,86517,3891,2841,89,252,73.015,2.287,6.476,3891,1365,35.081,3891,106,677,2.724,17.399,1493,961,532,64.367,35.633
2021,36005016100,36,005,Bronx,016100,19599,4787,260,1752,0,5.431,36.599,0.0,4787,3073,64.195,4787,364,921,7.604,19.24,2004,3,2001,0.15,99.85
2021,36005016200,36,005,Bronx,016200,85909,1712,895,103,146,52.278,6.016,8.528,1712,743,43.4,1712,125,397,7.301,23.189,510,284,226,55.686,44.314
2021,36005016300,36,005,Bronx,016300,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2021,36005016400,36,005,Bronx,016400,66681,1074,662,84,147,61.639,7.821,13.687,1074,329,30.633,1074,101,246,9.404,22.905,399,225,174,56.391,43.609
2021,36005016500,36,005,Bronx,016500,35156,1074,196,707,9,18.25,65.829,0.838,1074,463,43.11,1074,119,40,11.08,3.724,319,0,319,0.0,100.0
2021,36005016600,36,005,Bronx,016600,95372,2397,828,241,191,34.543,10.054,7.968,2397,1367,57.03,2397,226,200,9.428,8.344,809,457,352,56.489,43.511
2021,36005016700,36,005,Bronx,016700,46481,3822,386,2007,0,10.099,52.512,0.0,3822,2205,57.692,3822,396,184,10.361,4.814,1150,48,1102,4.174,95.826
2021,36005016900,36,005,Bronx,016900,45273,1729,146,817,0,8.444,47.253,0.0,1729,864,49.971,1729,128,138,7.403,7.981,554,53,501,9.567,90.433
2021,36005017100,36,005,Bronx,017100,-666666666,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,,
2021,36005017300,36,005,Bronx,017300,29063,6373,733,3185,107,11.502,49.976,1.679,6373,3801,59.642,6373,207,1066,3.248,16.727,2169,88,2081,4.057,95.943
2021,36005017500,36,005,Bronx,017500,25767,6768,601,3927,0,8.88,58.023,0.0,6768,3319,49.04,6768,578,1025,8.54,15.145,2845,0,2845,0.0,100.0
2021,36005017701,36,005,Bronx,017701,33428,4554,534,2735,8,11.726,60.057,0.176,4554,2677,58.783,4554,495,622,10.87,13.658,1352,92,1260,6.805,93.195
2021,36005017702,36,005,Bronx,017702,42262,5412,642,2875,49,11.863,53.123,0.905,5412,2432,44.937,5412,229,627,4.231,11.585,1676,256,1420,15.274,84.726
2021,36005017901,36,005,Bronx,017901,42774,4751,970,1428,59,20.417,30.057,1.242,4751,3615,76.089,4751,287,386,6.041,8.125,1619,100,1519,6.177,93.823
2021,36005017902,36,005,Bronx,017902,36614,4138,620,1366,13,14.983,33.011,0.314,4138,2918,70.517,4138,314,272,7.588,6.573,1305,0,1305,0.0,100.0
2021,36005018101,36,005,Bronx,018101,48464,3502,113,1407,1,3.227,40.177,0.029,3502,2390,68.247,3502,434,198,12.393,5.654,1064,77,987,7.237,92.763
2021,36005018102,36,005,Bronx,018102,30063,5695,627,2380,88,11.01,41.791,1.545,5695,3343,58.701,5695,352,894,6.181,15.698,2177,66,2111,3.032,96.968
2021,36005018301,36,005,Bronx,018301,43350,4657,946,1476,113,20.314,31.694,2.426,4657,2562,55.014,4657,291,1009,6.249,21.666,2072,468,1604,22.587,77.413
2021,36005018302,36,005,Bronx,018302,57180,3546,202,1633,16,5.697,46.052,0.451,3546,2038,57.473,3546,153,305,4.315,8.601,1411,78,1333,5.528,94.472
2021,36005018400,36,005,Bronx,018400,105052,4057,2444,138,356,60.242,3.402,8.775,4057,1834,45.206,4057,264,557,6.507,13.729,1430,618,812,43.217,56.783
2021,36005018501,36,005,Bronx,018501,47826,3069,122,2144,0,3.975,69.86,0.0,3069,1217,39.655,3069,253,118,8.244,3.845,1136,20,1116,1.761,98.239
2021,36005018502,36,005,Bronx,018502,23508,6503,517,2817,0,7.95,43.318,0.0,6503,3975,61.126,6503,865,525,13.302,8.073,2038,75,1963,3.68,96.32
2021,36005018900,36,005,Bronx,018900,36087,8311,1599,3432,97,19.24,41.295,1.167,8311,4443,53.459,8311,712,364,8.567,4.38,2836,163,2673,5.748,94.252
2021,36005019300,36,005,Bronx,019300,35291,7126,730,3093,57,10.244,43.404,0.8,7126,4752,66.685,7126,494,574,6.932,8.055,2402,60,2342,2.498,97.502
2021,36005019400,36,005,Bronx,019400,63452,2162,762,341,205,35.245,15.772,9.482,2162,1140,52.729,2162,64,347,2.96,16.05,764,357,407,46.728,53.272
2021,36005019500,36,005,Bronx,019500,44323,7766,1275,3298,50,16.418,42.467,0.644,7766,4930,63.482,7766,241,606,3.103,7.803,2623,85,2538,3.241,96.759
2021,36005019700,36,005,Bronx,019700,31008,7479,1967,1240,466,26.3,16.58,6.231,7479,5830,77.952,7479,633,614,8.464,8.21,2446,0,2446,0.0,100.0
2021,36005019900,36,005,Bronx,019900,37080,7899,981,3644,0,12.419,46.132,0.0,7899,4593,58.147,7899,515,671,6.52,8.495,3256,148,3108,4.545,95.455
2021,36005020000,36,005,Bronx,020000,41250,5147,797,671,1192,15.485,13.037,23.159,5147,3054,59.336,5147,399,458,7.752,8.898,1454,261,1193,17.95,82.05
2021,36005020100,36,005,Bronx,020100,38235,3772,346,1450,1,9.173,38.441,0.027,3772,2500,66.278,3772,234,398,6.204,10.551,1310,0,1310,0.0,100.0
2021,36005020200,36,005,Bronx,020200,48204,2372,218,377,443,9.191,15.894,18.676,2372,1461,61.594,2372,90,480,3.794,20.236,946,165,781,17.442,82.558
2021,36005020400,36,005,Bronx,020400,57159,3431,828,281,355,24.133,8.19,10.347,3431,2454,71.524,3431,374,463,10.901,13.495,1043,186,857,17.833,82.167
2021,36005020501,36,005,Bronx,020501,19147,7267,1499,1123,73,20.627,15.453,1.005,7267,6215,85.524,7267,595,1007,8.188,13.857,2663,64,2599,2.403,97.597
2021,36005020502,36,005,Bronx,020502,37946,2515,142,1064,22,5.646,42.306,0.875,2515,1820,72.366,2515,130,400,5.169,15.905,1008,172,836,17.063,82.937
2021,36005020601,36,005,Bronx,020601,53750,2425,355,329,859,14.639,13.567,35.423,2425,998,41.155,2425,188,293,7.753,12.082,950,267,683,28.105,71.895
2021,36005020900,36,005,Bronx,020900,39489,4997,598,2011,26,11.967,40.244,0.52,4997,3056,61.157,4997,200,498,4.002,9.966,1947,0,1947,0.0,100.0
2021,36005021001,36,005,Bronx,021001,56258,8111,468,4290,647,5.77,52.891,7.977,8111,3275,40.377,8111,796,1221,9.814,15.054,3670,673,2997,18.338,81.662
2021,36005021002,36,005,Bronx,021002,61940,8192,685,3690,1036,8.362,45.044,12.646,8192,3464,42.285,8192,681,1305,8.313,15.93,3278,611,2667,18.639,81.361
2021,36005021100,36,005,Bronx,021100,35855,6036,718,2252,42,11.895,37.309,0.696,6036,4183,69.301,6036,358,668,5.931,11.067,1971,90,1881,4.566,95.434
2021,36005021200,36,005,Bronx,021200,61146,5157,641,2056,1445,12.43,39.868,28.02,5157,1717,33.295,5157,394,708,7.64,13.729,2349,433,1916,18.433,81.567
2021,36005021301,36,005,Bronx,021301,34773,1397,122,490,0,8.733,35.075,0.0,1397,959,68.647,1397,104,101,7.445,7.23,452,123,329,27.212,72.788
2021,36005021302,36,005,Bronx,021302,19660,5865,362,2656,20,6.172,45.286,0.341,5865,3423,58.363,5865,526,1429,8.968,24.365,2276,57,2219,2.504,97.496
2021,36005021501,36,005,Bronx,021501,36607,4445,709,1220,7,15.951,27.447,0.157,4445,3337,75.073,4445,343,445,7.717,10.011,1324,28,1296,2.115,97.885
2021,36005021502,36,005,Bronx,021502,26176,6772,507,2177,0,7.487,32.147,0.0,6772,5129,75.738,6772,505,349,7.457,5.154,2165,113,2052,5.219,94.781
2021,36005021601,36,005,Bronx,021601,39283,4625,772,1277,388,16.692,27.611,8.389,4625,3158,68.281,4625,344,400,7.438,8.649,1613,252,1361,15.623,84.377
2021,36005021602,36,005,Bronx,021602,54410,6195,632,1830,1989,10.202,29.54,32.107,6195,1997,32.236,6195,390,797,6.295,12.865,2393,606,1787,25.324,74.676
2021,36005021700,36,005,Bronx,021700,40794,5220,452,2239,153,8.659,42.893,2.931,5220,2518,48.238,5220,471,280,9.023,5.364,1687,12,1675,0.711,99.289
2021,36005021800,36,005,Bronx,021800,50849,6154,882,1234,205,14.332,20.052,3.331,6154,4607,74.862,6154,203,847,3.299,13.763,2230,480,1750,21.525,78.475
2021,36005021900,36,005,Bronx,021900,40587,963,79,174,25,8.204,18.069,2.596,963,790,82.035,963,25,159,2.596,16.511,381,0,381,0.0,100.0
2021,36005022000,36,005,Bronx,022000,29625,1917,253,554,40,13.198,28.899,2.087,1917,1423,74.231,1917,152,125,7.929,6.521,651,111,540,17.051,82.949
2021,36005022101,36,005,Bronx,022101,37200,4030,430,700,213,10.67,17.37,5.285,4030,2971,73.722,4030,265,358,6.576,8.883,1266,0,1266,0.0,100.0
2021,36005022102,36,005,Bronx,022102,40500,5995,882,741,22,14.712,12.36,0.367,5995,5239,87.389,5995,403,313,6.722,5.221,1662,0,1662,0.0,100.0
2021,36005022200,36,005,Bronx,022200,46806,3169,281,247,1148,8.867,7.794,36.226,3169,1493,47.113,3169,237,265,7.479,8.362,1041,151,890,14.505,85.495
2021,36005022300,36,005,Bronx,022300,30694,5553,1284,948,10,23.123,17.072,0.18,5553,4545,81.848,5553,495,642,8.914,11.561,2182,0,2182,0.0,100.0
2021,36005022401,36,005,Bronx,022401,50262,2517,558,420,122,22.169,16.687,4.847,2517,1630,64.76,2517,63,412,2.503,16.369,1023,135,888,13.196,86.804
2021,36005022403,36,005,Bronx,022403,80140,3061,598,485,29,19.536,15.844,0.947,3061,2061,67.331,3061,355,333,11.598,10.879,1212,110,1102,9.076,90.924
2021,36005022404,36,005,Bronx,022404,62656,4736,1022,1199,329,21.579,25.317,6.947,4736,2650,55.954,4736,117,537,2.47,11.339,1977,542,1435,27.415,72.585
2021,36005022500,36,005,Bronx,022500,47254,8818,1670,2508,65,18.939,28.442,0.737,8818,6908,78.34,8818,725,688,8.222,7.802,2322,55,2267,2.369,97.631
2021,36005022701,36,005,Bronx,022701,32773,4831,225,2155,99,4.657,44.608,2.049,4831,2755,57.028,4831,360,487,7.452,10.081,1986,41,1945,2.064,97.936
2021,36005022702,36,005,Bronx,022702,24201,1451,223,390,5,15.369,26.878,0.345,1451,1035,71.33,1451,112,202,7.719,13.921,560,33,527,5.893,94.107
2021,36005022703,36,005,Bronx,022703,70882,1991,864,533,61,43.395,26.77,3.064,1991,1422,71.421,1991,247,165,12.406,8.287,690,0,690,0.0,100.0
